ID,,,SITE,,,,,,,,,,TYPE_CHANGE,CROP AND LAND USE ,,,,,,,,,,,SOIL MANAGEMENT INFO,,,,,,,,,,DATA,,,,CURRENT SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,,PREVIOUS SOC AND SOIL CHARACTERISTICS,,,,,,,,,,,,,,,SOURCE,
ID,IDstudy,plotID,country,region,temperature_Celsiul,precipitation_mm,climate,Latitud,Longitud,bedrock,soil_type,USDA,TYPE_CHANGE,CROP_current,CROP_type,cropAGE,current_land_use*,LUC_this_study,previous_land_use*,years_since_luc,TEMPORAL_only_this study,timeTEMPORAL,CHANGE_management,year_since_MANAGEMENT_CHANGE,soil_treatments,tillageYESNO,tillage_type,fertilizerYESNO,fet_type,rate_fertilizer_kh_ha,pesticides,org_amendYESNO,org_amend_type,prev_man,SINGLE_DATA-MULTIPLE_SINGLEAMPLING,DIF_DEPTH_current_point,CONTI_DEPTH,NUM_DEPTH,year_measure,N_plots_current,N_sample_per_plot_current,N_measured_current,soil_from_cm_current,soil_to_cm_current,depth_midpoint_current,bulk_density_Mg_m3_current,%clay_current,%silt_current,%sand_current,ph_current,SOC_g_kg_current,sd_SOC_gkg_current,SOC_Mg_ha_current,sd_SOC_Mgha_current,N_plots_previous,N_sample_per_plot_previous,N_measured_current,soil_from_cm_previous,soil_to_cm_previous,depth_midpoint_previous,Bulkdensity_previous,%clay_previous,%silt_previous,%sand_previous,ph_previous,SOC_g_kg_previous,sd_SOC_gkg_previous,SOC_Mg_ha_previous,sd_SOC_Mgha_previous,yearPpub,Original_source
704,75,260,Brazil,Anhembi,21,1232,Tropical,-22.7883,-48.1312,NA,Sandy,Clayey,LUC,Sugarcane,grass,20,bioenergy,YES,grassland,20,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,161.8,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
705,75,261,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Clayey,LUC,Sugarcane,grass,6,bioenergy,YES,grassland,6,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,76.4,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,55.9,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
706,75,261,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Clayey,LUC,Sugarcane,grass,6,bioenergy,YES,grassland,6,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,112.7,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,84,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
707,75,261,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Clayey,LUC,Sugarcane,grass,6,bioenergy,YES,grassland,6,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,162.8,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,127.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
708,75,262,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,21,bioenergy,YES,grassland,21,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,55.9,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
709,75,262,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,21,bioenergy,YES,grassland,21,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,65.6,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,84,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
710,75,262,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,21,bioenergy,YES,grassland,21,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,127.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
711,75,263,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,31,bioenergy,YES,grassland,31,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,56.5,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,55.9,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
712,75,263,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,31,bioenergy,YES,grassland,31,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,77.3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,84,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
713,75,263,Brazil,Itirapina,20,1353,Tropical,-22.2567,-47.817,NA,Sandy,Sandy,LUC,Sugarcane,grass,31,bioenergy,YES,grassland,31,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,111.5,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,127.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
714,75,264,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,18,bioenergy,YES,grassland,18,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,33.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
715,75,264,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,18,bioenergy,YES,grassland,18,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,32.7,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,48,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
716,75,264,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,18,bioenergy,YES,grassland,18,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,50.4,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,73.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
717,75,265,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,7,bioenergy,YES,grassland,7,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,31.1,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,33.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
718,75,265,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,7,bioenergy,YES,grassland,7,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,43.7,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,48,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
719,75,265,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Sandy,Clayey,LUC,Sugarcane,grass,7,bioenergy,YES,grassland,7,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,68.8,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,73.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
720,75,266,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Medium,Clayey,LUC,Sugarcane,grass,9,bioenergy,YES,grassland,9,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,33.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
721,75,266,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Medium,Clayey,LUC,Sugarcane,grass,9,bioenergy,YES,grassland,9,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,48,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
722,75,266,Brazil,Iacanga,22,1153,Tropical,-21.9198,-49.0009,NA,Medium,Clayey,LUC,Sugarcane,grass,9,bioenergy,YES,grassland,9,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,67.4,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,73.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
723,75,267,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,44.9,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,35.5,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
724,75,267,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,59.7,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,49.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
725,75,267,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,82.7,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,71.3,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
726,75,268,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,16,bioenergy,YES,grassland,16,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,32.5,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
727,75,268,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,16,bioenergy,YES,grassland,16,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,35.2,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,44.3,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
728,75,268,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,16,bioenergy,YES,grassland,16,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,52.3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,64.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
729,75,269,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,34.1,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,29.1,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
730,75,269,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,47.5,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,45.9,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
731,75,269,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Clayey,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,72.8,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,81,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
732,75,270,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,25.1,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
733,75,270,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,35.8,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
734,75,270,Brazil,Araçatuba,22,1262,Tropical,-21.2029,-50.4537,NA,Sandy,Sandy,LUC,Sugarcane,grass,39,bioenergy,YES,grassland,39,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,48.7,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,55,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
735,75,271,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,5,bioenergy,YES,grassland,5,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,32.3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,39.3,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
736,75,271,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,5,bioenergy,YES,grassland,5,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,53.7,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
737,75,271,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,5,bioenergy,YES,grassland,5,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,74.2,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,79.2,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
738,75,272,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,2,bioenergy,YES,grassland,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,1,0,30,15,NA,NA,NA,NA,NA,NA,NA,34.6,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
739,75,272,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,2,bioenergy,YES,grassland,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,39.4,NA,NA,NA,1,0,50,25,NA,NA,NA,NA,NA,NA,NA,47.8,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
740,75,272,Brazil,Andradina,23,1234,Tropical,-20.899,-51.3797,NA,Medium,Clayey,LUC,Sugarcane,grass,2,bioenergy,YES,grassland,2,NO,NA,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YES,NO,3,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,57.9,NA,NA,NA,1,0,100,50,NA,NA,NA,NA,NA,NA,NA,69.4,NA,2014,"Mello, F.F., Cerri, C.E., Davies, C.A., Holbrook, N.M., Paustian, K., Maia, S.M., Galdos, M.V., Bernoux, M. and Cerri, C.C., 2014. Payback time for soil carbon and sugar-cane ethanol. Nature Climate Change, 4(7), pp.605-609."
